id_reserva,id_cliente,nombre,apellido,mail,competencia,inicio_estancia,final_estancia,id_hotel,ciudad,id,nombre_hotel,valoracion,precio_noche,fecha_reserva,id_ciudad
2053,164,Adelia,Amo,adelia.amo@example.com,True,2025-03-01,2025-03-02,22,Madrid,5861,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2054,5005,Eutimio,Quirós,eutimio.quirós@example.com,True,2025-03-01,2025-03-02,20,Madrid,5866,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2055,13240,Segismundo,Seguí,segismundo.seguí@example.com,True,2025-03-01,2025-03-02,29,Madrid,5874,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2056,10289,Miriam,Alegria,miriam.alegria@example.com,True,2025-03-01,2025-03-02,22,Madrid,5875,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2057,8523,Lina,Expósito,lina.expósito@example.com,True,2025-03-01,2025-03-02,25,Madrid,5885,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2058,12940,Salomón,Marquez,salomón.marquez@example.com,True,2025-03-01,2025-03-02,29,Madrid,5888,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2059,1727,Azahara,Meléndez,azahara.meléndez@example.com,True,2025-03-01,2025-03-02,22,Madrid,5889,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2060,5276,Federico,Almansa,federico.almansa@example.com,True,2025-03-01,2025-03-02,28,Madrid,5890,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2061,1363,Apolinar,Portero,apolinar.portero@example.com,True,2025-03-01,2025-03-02,24,Madrid,5895,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2062,9497,Maricela,Pereira,maricela.pereira@example.com,True,2025-03-01,2025-03-02,20,Madrid,5897,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2063,12719,Roxana,Arnal,roxana.arnal@example.com,True,2025-03-01,2025-03-02,22,Madrid,5898,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2064,8328,Leoncio,Mármol,leoncio.mármol@example.com,True,2025-03-01,2025-03-02,21,Madrid,5909,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2065,7670,Josefina,Barrio,josefina.barrio@example.com,True,2025-03-01,2025-03-02,20,Madrid,5911,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2066,5307,Feliciana,Barceló,feliciana.barceló@example.com,True,2025-03-01,2025-03-02,23,Madrid,5913,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2067,1876,Begoña,Jiménez,begoña.jiménez@example.com,True,2025-03-01,2025-03-02,25,Madrid,5917,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2068,7074,Iván,Cid,iván.cid@example.com,True,2025-03-01,2025-03-02,28,Madrid,5919,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2069,4387,Eloy,Quirós,eloy.quirós@example.com,True,2025-03-01,2025-03-02,29,Madrid,5925,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2070,12358,Rita,Arana,rita.arana@example.com,True,2025-03-01,2025-03-02,21,Madrid,5927,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2071,10511,Nacio,Porras,nacio.porras@example.com,True,2025-03-01,2025-03-02,23,Madrid,5929,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2072,8601,Lola,Zamorano,lola.zamorano@example.com,True,2025-03-01,2025-03-02,22,Madrid,5931,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2073,341,Agustín,Esteban,agustín.esteban@example.com,True,2025-03-01,2025-03-02,29,Madrid,5932,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2074,820,Amando,Andreu,amando.andreu@example.com,True,2025-03-01,2025-03-02,25,Madrid,5933,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2075,2259,Calisto,Casal,calisto.casal@example.com,True,2025-03-01,2025-03-02,26,Madrid,5943,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2076,8973,Luís,Gonzalez,luís.gonzalez@example.com,True,2025-03-01,2025-03-02,24,Madrid,5945,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2077,1939,Benita,Tejada,benita.tejada@example.com,True,2025-03-01,2025-03-02,20,Madrid,5946,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2078,823,Amando,Chaparro,amando.chaparro@example.com,True,2025-03-01,2025-03-02,27,Madrid,5947,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2079,1452,Aristides,Pedraza,aristides.pedraza@example.com,True,2025-03-01,2025-03-02,24,Madrid,5956,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2080,6982,Isidora,Sarmiento,isidora.sarmiento@example.com,True,2025-03-01,2025-03-02,22,Madrid,5966,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2081,5796,Gabino,Gil,gabino.gil@example.com,True,2025-03-01,2025-03-02,28,Madrid,5968,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2082,12107,Rebeca,Toro,rebeca.toro@example.com,True,2025-03-01,2025-03-02,23,Madrid,5972,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2083,2837,Chelo,Clavero,chelo.clavero@example.com,True,2025-03-01,2025-03-02,27,Madrid,5973,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2084,1360,Apolinar,Carmona,apolinar.carmona@example.com,True,2025-03-01,2025-03-02,23,Madrid,5975,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2085,13793,Teresita,Adadia,teresita.adadia@example.com,True,2025-03-01,2025-03-02,24,Madrid,5976,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2086,14335,Victorino,Ferrera,victorino.ferrera@example.com,True,2025-03-01,2025-03-02,22,Madrid,5977,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2087,7475,Jordán,Tapia,jordán.tapia@example.com,True,2025-03-01,2025-03-02,24,Madrid,5978,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2088,12139,Reinaldo,Casanova,reinaldo.casanova@example.com,True,2025-03-01,2025-03-02,25,Madrid,5981,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2089,6262,Guadalupe,Pellicer,guadalupe.pellicer@example.com,True,2025-03-01,2025-03-02,29,Madrid,5982,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2090,7373,Joaquina,Alemán,joaquina.alemán@example.com,True,2025-03-01,2025-03-02,22,Madrid,5983,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2091,1589,Asdrubal,Vera,asdrubal.vera@example.com,True,2025-03-01,2025-03-02,21,Madrid,5984,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2092,5395,Felisa,Sastre,felisa.sastre@example.com,True,2025-03-01,2025-03-02,27,Madrid,5992,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2093,10259,Miguela,Paz,miguela.paz@example.com,True,2025-03-01,2025-03-02,24,Madrid,5994,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2094,5265,Febe,Hurtado,febe.hurtado@example.com,True,2025-03-01,2025-03-02,23,Madrid,5995,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2095,9905,María Pilar,Vall,maría pilar.vall@example.com,True,2025-03-01,2025-03-02,23,Madrid,5997,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2096,3175,Clotilde,Ferreras,clotilde.ferreras@example.com,True,2025-03-01,2025-03-02,25,Madrid,5998,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2097,13611,Tania,Falcón,tania.falcón@example.com,True,2025-03-01,2025-03-02,22,Madrid,5999,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2098,11792,Primitiva,Gisbert,primitiva.gisbert@example.com,True,2025-03-01,2025-03-02,20,Madrid,6000,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2099,4689,Epifanio,Ropero,epifanio.ropero@example.com,True,2025-03-01,2025-03-02,24,Madrid,6001,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2100,7986,Juana,Alvarado,juana.alvarado@example.com,True,2025-03-01,2025-03-02,25,Madrid,6003,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2101,8697,Lourdes,Gracia,lourdes.gracia@example.com,True,2025-03-01,2025-03-02,21,Madrid,6008,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2102,7016,Isidro,Moreno,isidro.moreno@example.com,True,2025-03-01,2025-03-02,27,Madrid,6009,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2103,4288,Eligia,Pardo,eligia.pardo@example.com,True,2025-03-01,2025-03-02,26,Madrid,6010,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2104,8707,Lucas,Acero,lucas.acero@example.com,True,2025-03-01,2025-03-02,25,Madrid,6013,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2105,2484,Carmela,Colom,carmela.colom@example.com,True,2025-03-01,2025-03-02,24,Madrid,6016,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2106,669,Alma,Rojas,alma.rojas@example.com,True,2025-03-01,2025-03-02,27,Madrid,6022,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2107,10768,Nicodemo,Carreño,nicodemo.carreño@example.com,True,2025-03-01,2025-03-02,26,Madrid,6025,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2108,9915,María Teresa,Mercader,maría teresa.mercader@example.com,True,2025-03-01,2025-03-02,25,Madrid,6028,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2109,12274,Reyes,Vilaplana,reyes.vilaplana@example.com,True,2025-03-01,2025-03-02,20,Madrid,6032,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2110,1801,Bartolomé,Caro,bartolomé.caro@example.com,True,2025-03-01,2025-03-02,26,Madrid,6034,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2111,4567,Emma,Lorenzo,emma.lorenzo@example.com,True,2025-03-01,2025-03-02,21,Madrid,6040,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2112,5032,Eva,Beltran,eva.beltran@example.com,True,2025-03-01,2025-03-02,28,Madrid,6041,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2113,9924,María Ángeles,Elorza,maría ángeles.elorza@example.com,True,2025-03-01,2025-03-02,26,Madrid,6043,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2114,1724,Azahara,Ferrández,azahara.ferrández@example.com,True,2025-03-01,2025-03-02,25,Madrid,6044,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2115,8612,Lope,Portillo,lope.portillo@example.com,True,2025-03-01,2025-03-02,25,Madrid,6049,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2116,8456,Lidia,Sanchez,lidia.sanchez@example.com,True,2025-03-01,2025-03-02,28,Madrid,6050,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2117,2987,Cirino,Téllez,cirino.téllez@example.com,True,2025-03-01,2025-03-02,28,Madrid,6054,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2118,14715,Águeda,Asenjo,águeda.asenjo@example.com,True,2025-03-01,2025-03-02,25,Madrid,6056,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2119,12969,Salvador,Camps,salvador.camps@example.com,True,2025-03-01,2025-03-02,20,Madrid,6064,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2120,2648,Cayetano,Cárdenas,cayetano.cárdenas@example.com,True,2025-03-01,2025-03-02,25,Madrid,6067,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2121,7476,Jordán,Vilanova,jordán.vilanova@example.com,True,2025-03-01,2025-03-02,22,Madrid,6069,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2122,2422,Carina,Ochoa,carina.ochoa@example.com,True,2025-03-01,2025-03-02,20,Madrid,6071,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2123,6138,Goyo,Gibert,goyo.gibert@example.com,True,2025-03-01,2025-03-02,27,Madrid,6072,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2124,3971,Dora,Avilés,dora.avilés@example.com,True,2025-03-01,2025-03-02,29,Madrid,6074,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2125,8713,Lucas,Baena,lucas.baena@example.com,True,2025-03-01,2025-03-02,26,Madrid,6077,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2126,12891,Rómulo,Sosa,rómulo.sosa@example.com,True,2025-03-01,2025-03-02,29,Madrid,6079,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2127,5740,Francisco,Estévez,francisco.estévez@example.com,True,2025-03-01,2025-03-02,25,Madrid,6082,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2128,13756,Teodosio,Guardiola,teodosio.guardiola@example.com,True,2025-03-01,2025-03-02,20,Madrid,6090,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2129,2248,Calista,Herrero,calista.herrero@example.com,True,2025-03-01,2025-03-02,28,Madrid,6091,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2130,6869,Isa,Montalbán,isa.montalbán@example.com,True,2025-03-01,2025-03-02,27,Madrid,6093,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2131,11818,Priscila,Donoso,priscila.donoso@example.com,True,2025-03-01,2025-03-02,24,Madrid,6103,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2132,5038,Eva,Olmedo,eva.olmedo@example.com,True,2025-03-01,2025-03-02,24,Madrid,6104,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2133,4998,Eutimio,Beltran,eutimio.beltran@example.com,True,2025-03-01,2025-03-02,23,Madrid,6109,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2134,1344,Aníbal,Ledesma,aníbal.ledesma@example.com,True,2025-03-01,2025-03-02,29,Madrid,6113,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2135,10652,Nazaret,Aragón,nazaret.aragón@example.com,True,2025-03-01,2025-03-02,27,Madrid,6117,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2136,8923,Lupe,Castillo,lupe.castillo@example.com,True,2025-03-01,2025-03-02,20,Madrid,6121,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2137,2119,Blas,Blasco,blas.blasco@example.com,True,2025-03-01,2025-03-02,20,Madrid,6124,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2138,10985,Nélida,Araujo,nélida.araujo@example.com,True,2025-03-01,2025-03-02,29,Madrid,6126,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2139,13013,Samu,Salvà,samu.salvà@example.com,True,2025-03-01,2025-03-02,26,Madrid,6129,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2140,2032,Bernardo,Serra,bernardo.serra@example.com,True,2025-03-01,2025-03-02,29,Madrid,6133,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2141,2019,Bernardita,Ugarte,bernardita.ugarte@example.com,True,2025-03-01,2025-03-02,21,Madrid,6134,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2142,8521,Lina,Correa,lina.correa@example.com,True,2025-03-01,2025-03-02,20,Madrid,6136,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2143,6345,Gustavo,Uribe,gustavo.uribe@example.com,True,2025-03-01,2025-03-02,24,Madrid,6138,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2144,6158,Gracia,Palomo,gracia.palomo@example.com,True,2025-03-01,2025-03-02,20,Madrid,6143,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2145,12650,Rosario,Piquer,rosario.piquer@example.com,True,2025-03-01,2025-03-02,24,Madrid,6144,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2146,980,Américo,Casanovas,américo.casanovas@example.com,True,2025-03-01,2025-03-02,23,Madrid,6146,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2147,11060,Octavio,Perera,octavio.perera@example.com,True,2025-03-01,2025-03-02,27,Madrid,6147,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2148,5464,Fidel,Juliá,fidel.juliá@example.com,True,2025-03-01,2025-03-02,21,Madrid,6155,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2149,677,Almudena,Enríquez,almudena.enríquez@example.com,True,2025-03-01,2025-03-02,24,Madrid,6158,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2150,3894,Dolores,Giralt,dolores.giralt@example.com,True,2025-03-01,2025-03-02,28,Madrid,6161,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2151,8799,Lucio,Jurado,lucio.jurado@example.com,True,2025-03-01,2025-03-02,26,Madrid,6169,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2152,6283,Guillermo,Medina,guillermo.medina@example.com,True,2025-03-01,2025-03-02,29,Madrid,6170,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2153,6621,Humberto,Prado,humberto.prado@example.com,True,2025-03-01,2025-03-02,27,Madrid,6177,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2154,10459,Máximo,Marin,máximo.marin@example.com,True,2025-03-01,2025-03-02,25,Madrid,6178,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2155,13509,Soraya,Garmendia,soraya.garmendia@example.com,True,2025-03-01,2025-03-02,25,Madrid,6181,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2156,13607,Tania,Cerro,tania.cerro@example.com,True,2025-03-01,2025-03-02,28,Madrid,6195,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2157,2687,Cecilia,Roman,cecilia.roman@example.com,True,2025-03-01,2025-03-02,22,Madrid,6196,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2158,9605,Marisela,Sandoval,marisela.sandoval@example.com,True,2025-03-01,2025-03-02,23,Madrid,6198,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2159,13720,Teodora,Losa,teodora.losa@example.com,True,2025-03-01,2025-03-02,27,Madrid,6202,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2160,10928,Norberto,Roca,norberto.roca@example.com,True,2025-03-01,2025-03-02,26,Madrid,6203,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2161,781,Amancio,Cerdán,amancio.cerdán@example.com,True,2025-03-01,2025-03-02,25,Madrid,6209,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2162,202,Adolfo,Ariza,adolfo.ariza@example.com,True,2025-03-01,2025-03-02,27,Madrid,6210,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2163,10789,Nicolasa,Melero,nicolasa.melero@example.com,True,2025-03-01,2025-03-02,26,Madrid,6211,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2164,7456,Jordi,Castro,jordi.castro@example.com,True,2025-03-01,2025-03-02,26,Madrid,6213,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2165,203,Adolfo,Castilla,adolfo.castilla@example.com,True,2025-03-01,2025-03-02,21,Madrid,6226,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2166,8797,Lucio,Gallart,lucio.gallart@example.com,True,2025-03-01,2025-03-02,29,Madrid,6228,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2167,1691,Aurora,Hierro,aurora.hierro@example.com,True,2025-03-01,2025-03-02,20,Madrid,6237,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2168,13043,Sancho,Villena,sancho.villena@example.com,True,2025-03-01,2025-03-02,23,Madrid,6241,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2169,6210,Graciela,Sarmiento,graciela.sarmiento@example.com,True,2025-03-01,2025-03-02,22,Madrid,6242,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2170,10221,Miguel Ángel,Juliá,miguel ángel.juliá@example.com,True,2025-03-01,2025-03-02,20,Madrid,6244,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2171,12737,Ruben,Baena,ruben.baena@example.com,True,2025-03-01,2025-03-02,25,Madrid,6251,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2172,5502,Filomena,Somoza,filomena.somoza@example.com,True,2025-03-01,2025-03-02,25,Madrid,6253,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2173,14632,Zacarías,Garrido,zacarías.garrido@example.com,True,2025-03-01,2025-03-02,24,Madrid,6254,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2174,14800,Ángeles,Andres,ángeles.andres@example.com,True,2025-03-01,2025-03-02,27,Madrid,6257,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2175,5711,Francisco Jose,Cortina,francisco jose.cortina@example.com,True,2025-03-01,2025-03-02,25,Madrid,6258,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2176,13419,Socorro,Donoso,socorro.donoso@example.com,True,2025-03-01,2025-03-02,27,Madrid,6260,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2177,7422,Jonatan,Cobo,jonatan.cobo@example.com,True,2025-03-01,2025-03-02,25,Madrid,6263,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2178,5544,Flavio,Morcillo,flavio.morcillo@example.com,True,2025-03-01,2025-03-02,27,Madrid,6264,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2179,8061,Julia,Hidalgo,julia.hidalgo@example.com,True,2025-03-01,2025-03-02,29,Madrid,6265,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2180,879,Amaya,Sierra,amaya.sierra@example.com,True,2025-03-01,2025-03-02,26,Madrid,6268,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
2181,8747,Luciana,Carnero,luciana.carnero@example.com,True,2025-03-01,2025-03-02,22,Madrid,6273,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2182,14329,Victoriano,Ródenas,victoriano.ródenas@example.com,True,2025-03-01,2025-03-02,24,Madrid,4687,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2183,5400,Felix,Baquero,felix.baquero@example.com,True,2025-03-01,2025-03-02,23,Madrid,6275,ibis Styles Madrid Centro Maravillas,4.7,114.0,2025-02-19,1
2184,6239,Griselda,Solís,griselda.solís@example.com,True,2025-03-01,2025-03-02,28,Madrid,6276,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2185,11172,Olimpia,Morillo,olimpia.morillo@example.com,True,2025-03-01,2025-03-02,25,Madrid,6279,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2186,4974,Eustaquio,Anaya,eustaquio.anaya@example.com,True,2025-03-01,2025-03-02,24,Madrid,6281,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2187,11900,Pánfilo,Puerta,pánfilo.puerta@example.com,True,2025-03-01,2025-03-02,24,Madrid,6283,ibis Styles Madrid City Las Ventas,4.6,98.0,2025-02-19,1
2188,1295,Antonia,Ríos,antonia.ríos@example.com,True,2025-03-01,2025-03-02,28,Madrid,6288,ibis budget Madrid Centro las Ventas,4.3,75.0,2025-02-19,1
2189,6619,Humberto,Perales,humberto.perales@example.com,True,2025-03-01,2025-03-02,20,Madrid,6289,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2190,2096,Bienvenida,Prado,bienvenida.prado@example.com,True,2025-03-01,2025-03-02,27,Madrid,6291,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2191,10653,Nazaret,Arjona,nazaret.arjona@example.com,True,2025-03-01,2025-03-02,25,Madrid,6292,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2192,8382,Leopoldo,Matas,leopoldo.matas@example.com,True,2025-03-01,2025-03-02,29,Madrid,6293,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2193,12505,Román,Bilbao,román.bilbao@example.com,True,2025-03-01,2025-03-02,20,Madrid,6294,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2194,2141,Bonifacio,Oliver,bonifacio.oliver@example.com,True,2025-03-01,2025-03-02,25,Madrid,6296,ibis budget Madrid Calle 30,4.4,79.0,2025-02-19,1
2195,4978,Eustaquio,Diego,eustaquio.diego@example.com,True,2025-03-01,2025-03-02,21,Madrid,6299,ibis Madrid Centro las Ventas,4.5,90.0,2025-02-19,1
2196,8350,Leonel,Vidal,leonel.vidal@example.com,True,2025-03-01,2025-03-02,27,Madrid,6302,ibis budget Madrid Centro Lavapies,4.3,106.0,2025-02-19,1
2197,4564,Emma,Ferrándiz,emma.ferrándiz@example.com,True,2025-03-01,2025-03-02,22,Madrid,6303,ibis Madrid Getafe,4.4,64.0,2025-02-19,1
2198,5092,Evita,Corbacho,evita.corbacho@example.com,True,2025-03-01,2025-03-02,29,Madrid,6308,ibis budget Madrid Vallecas,4.3,70.0,2025-02-19,1
2199,3741,David,Galan,david.galan@example.com,True,2025-03-01,2025-03-02,20,Madrid,6309,ibis Madrid Calle Alcalá,4.5,78.0,2025-02-19,1
2200,12408,Roberto,Quevedo,roberto.quevedo@example.com,True,2025-03-01,2025-03-02,26,Madrid,6313,ibis budget Madrid Calle Alcalá,4.3,71.0,2025-02-19,1
